dataset,split,group,image,original_split
dataset_1,train,IMG_20250729_083813,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083813_jpg.rf.7fc2cbb5a42edf63205476e762c21fc9.jpg,train
dataset_1,train,stack-pallets-row-several-empty-wooden-grass-35257885,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-pallets-row-several-empty-wooden-grass-35257885_jpg.rf.7a4a9ff60192e69c3ee1759b39d21c81.jpg,train
dataset_1,test,IMG_20250729_083759,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083759_jpg.rf.ebb66daf039380b68ce8171765afe6e5.jpg,train
dataset_1,test,IMG_20250729_084141,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084141_jpg.rf.2c786226f1ba60fdbfbba9cd1928425c.jpg,train
dataset_1,train,0558,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0558_jpg.rf.ba2ff27ac7bab40a0b92e763b4a13aff.jpg,train
dataset_1,train,IMG_20250729_084542,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084542_jpg.rf.700fbbcc74ec8383460cbab698467c37.jpg,train
dataset_1,train,IMG_20250729_084225,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084225_jpg.rf.452e7fff60db510aba9b5b76ded8ae8d.jpg,train
dataset_1,train,IMG_20250729_133054,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_133054_jpg.rf.fd08d26f3d44bfa1ae0524272e4fac70.jpg,train
dataset_1,train,0556,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0556_jpg.rf.83980cf40df7621f671d2e63f6968fdb.jpg,train
dataset_1,train,a-pile-of-old-wooden-pallets-stacked-outdoors-painted-in-different-colors-2AYA42G,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/a-pile-of-old-wooden-pallets-stacked-outdoors-painted-in-different-colors-2AYA42G_jpg.rf.0422aa2683b4eea36e22fd8a80355a38.jpg,train
dataset_1,val,IMG_20250806_104145,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104145_jpg.rf.e88100154057a6b45e7caf534e23d82e.jpg,train
dataset_1,train,IMG_20250729_083626,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083626_jpg.rf.527372773791c2e5bb0810d1e4b95d09.jpg,train
dataset_1,train,IMG_20250729_084013,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084013_jpg.rf.b412167dff69994309b4a9e3c80306c3.jpg,train
dataset_1,train,IMG_20250729_084631,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084631_jpg.rf.abbb499d0b27216e5ad08c2da5c1d12e.jpg,train
dataset_1,train,0456,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0456_jpg.rf.1f2a69a1bc642acb3cf851982666af6e.jpg,train
dataset_1,train,0498,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0498_jpg.rf.d37db516d7ddc2b76ff52a62ee20356b.jpg,train
dataset_1,test,0536,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0536_jpg.rf.fca010084715c9dcd81446e86532ca9b.jpg,train
dataset_1,train,IMG_20250729_083641,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083641_jpg.rf.f6c5a26db58cfdb591c31ea590b1f051.jpg,train
dataset_1,train,IMG_20250729_084319,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084319_jpg.rf.6c930beed6486bb5d68c84badba742ea.jpg,train
dataset_1,val,wood-pallets-stacked-shipping-high-50542863,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wood-pallets-stacked-shipping-high-50542863_jpg.rf.33999334f1cdf5ccb0bfca4380514c7f.jpg,train
dataset_1,test,IMG_20250806_103755,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103755_jpg.rf.5f00b7bd197f6207be4d101c28dce55a.jpg,train
dataset_1,train,IMG_20250806_104544,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104544_jpg.rf.92444db6b6e4822e61be91259f7024e0.jpg,train
dataset_1,train,colored-pallets-front-sea-some-69409757,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/colored-pallets-front-sea-some-69409757_jpg.rf.7962767c708dd514b67f3f09fe4e1e44.jpg,train
dataset_1,train,IMG_20250729_083835,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083835_jpg.rf.dcba7c678cd577412f946589abb55402.jpg,train
dataset_1,train,colored-pallets-front-sea-some-69409757,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/colored-pallets-front-sea-some-69409757_jpg.rf.5f0f74ee921bcbb3e8865fe0d799100d.jpg,train
dataset_1,train,IMG_20250813_095854,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_095854_jpg.rf.5182a80444c2414e496ba5e38199042d.jpg,train
dataset_1,train,IMG_20250729_084533,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084533_jpg.rf.c8f4f88783afe1d4d658ceabd8b56f80.jpg,train
dataset_1,train,IMG_20250729_083512,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083512_jpg.rf.9cea368eefd2f8caaffe5a3eb5a38f78.jpg,train
dataset_1,test,IMG_20250729_084112,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084112_jpg.rf.3f28b4daebd2352c147433903c8257dd.jpg,train
dataset_1,test,IMG_20250729_083759,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083759_jpg.rf.e64076e149fa8644db801eb6048a462a.jpg,train
dataset_1,train,IMG_20250806_103904,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103904_jpg.rf.9d6c69cd54957f6e56c87839fcfc6357.jpg,train
dataset_1,train,0474,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0474_jpg.rf.758dfe59f3078e33774fff6bb190727e.jpg,train
dataset_1,train,images7_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/images7_jpeg_jpg.rf.c12cd95a9998b155b11700c696f474b0.jpg,train
dataset_1,train,IMG_20250813_135107,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135107_jpg.rf.e57ee5c8d197faa986fb8c4446dff28e.jpg,train
dataset_1,train,IMG_20250729_084021,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084021_jpg.rf.da8ff579ff67be4ad0cc7433ae9fad6d.jpg,train
dataset_1,train,0524,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0524_jpg.rf.10368716a730360f1443a2af3a52c5ab.jpg,train
dataset_1,val,IMG_20250729_085036,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085036_jpg.rf.ab9bf417cb3bf0667c8481247a8b1a30.jpg,train
dataset_1,train,IMG_20250729_085113,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085113_jpg.rf.f1059e4fb16b5b558da49b685ece494d.jpg,train
dataset_1,train,huge-stack-lots-wooden-pallets-transport-shipping-forklift-lifting-cart-pallet-truck-huge-stack-lots-wooden-211306620,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/huge-stack-lots-wooden-pallets-transport-shipping-forklift-lifting-cart-pallet-truck-huge-stack-lots-wooden-211306620_jpg.rf.7cae006eb696444a39609792492ae01a.jpg,train
dataset_1,test,IMG_20250729_083748,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083748_jpg.rf.60b344af52d2b5aa15f2153d39a6ca33.jpg,train
dataset_1,train,wooden-pallets-stacked-top-each-other-several-rows-warehouse-212717835-1-,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wooden-pallets-stacked-top-each-other-several-rows-warehouse-212717835-1-_jpg.rf.bb99d5e6d8fd198437e381a7508f5915.jpg,train
dataset_1,val,IMG_20250813_135514,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135514_jpg.rf.45d023b78d684c901fc1f59fd2e9b349.jpg,train
dataset_1,val,warehouse-many-pallets-ready-use-front-view-wooden-pallets-stacked-rows-pallets-located-middle-172394588-1-,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/warehouse-many-pallets-ready-use-front-view-wooden-pallets-stacked-rows-pallets-located-middle-172394588-1-_jpg.rf.17922909490123f32d1a7fded02a438b.jpg,train
dataset_1,train,IMG_20250729_084550,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084550_jpg.rf.4934b06df9bdb939fccf528a170d0c14.jpg,train
dataset_1,train,images57_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/images57_jpeg_jpg.rf.02010d5f14fe14a4ac2d4a8742d1b6a1.jpg,train
dataset_1,train,0502,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0502_jpg.rf.b3d5cc13d22156e253d957b42ca0f443.jpg,train
dataset_1,train,IMG_20250813_140001,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140001_jpg.rf.8690aa7c86a7f80883de027de1413a84.jpg,train
dataset_1,val,IMG_20250729_084117,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084117_jpg.rf.6c5ec6005d200a4bf6c9c16f9eb7ac1a.jpg,train
dataset_1,train,stack-wooden-pallets-industrial-warehousing-195336497,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-wooden-pallets-industrial-warehousing-195336497_jpg.rf.44fbfa84a0aa25d3d4b24239b53a25b4.jpg,train
dataset_1,train,IMG_20250729_085055,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085055_jpg.rf.b9370d23759fa6ce478f68dff25a6ef2.jpg,train
dataset_1,train,0440,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0440_jpg.rf.ba91df2414aacedd38ee0ac3d67cb179.jpg,train
dataset_1,train,stack-wooden-timber-pallets-truck-transportation-environmental-recycling-uk-123575288,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-wooden-timber-pallets-truck-transportation-environmental-recycling-uk-123575288_jpg.rf.6fa91e54c84d46e37f4c13ddfe5514a9.jpg,train
dataset_1,train,photo-1573209680076-bd7ec7007616_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/photo-1573209680076-bd7ec7007616_jpeg_jpg.rf.23d1bea36e1db99be52ec82ce7d3388e.jpg,train
dataset_1,val,wood-pallets-stacked-shipping-high-50542863,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wood-pallets-stacked-shipping-high-50542863_jpg.rf.95394d7008176518d5bbf19177cf5ca0.jpg,train
dataset_1,train,IMG_20250813_140418,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140418_jpg.rf.c1c69c771393a4f6d292a166714237e5.jpg,train
dataset_1,train,IMG_20250729_084335,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084335_jpg.rf.99e0ea32739337cf01b4817c19276f66.jpg,train
dataset_1,train,IMG_20250729_083937,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083937_jpg.rf.72efbb95904488a1fe5189ab3dada8ef.jpg,train
dataset_1,train,0528,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0528_jpg.rf.3c4d5522c7c17e69d0a5767d85206afe.jpg,train
dataset_1,test,durable-euro-pallets-406,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/durable-euro-pallets-406_jpg.rf.31273fc265c9a7acd849b76e6d841cc0.jpg,train
dataset_1,train,IMG_20250729_083802,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083802_jpg.rf.2db7e9a4ddd55e9415b27d3ca696eaee.jpg,train
dataset_1,val,IMG_20250729_083824,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083824_jpg.rf.493554180743d20387825864ec223526.jpg,train
dataset_1,test,IMG_20250729_083748,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083748_jpg.rf.3daa5d8af3e348f9e4b180112e7b4ea7.jpg,train
dataset_1,val,IMG_20250813_135117,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135117_jpg.rf.003347a975b69188e50ceb2a6a78839b.jpg,train
dataset_1,train,IMG_20250729_084319,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084319_jpg.rf.f022ec450a519efdc9db1eff5c116218.jpg,train
dataset_1,train,IMG_20250813_135107,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135107_jpg.rf.13f0c6d6a414910a804c65a281c4384f.jpg,train
dataset_1,train,IMG_20250813_140401,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140401_jpg.rf.d4fe055688140b4e41f6ab0190a48770.jpg,train
dataset_1,test,stacked-wooden-pallets-stack-transportation-standard-size-128797792,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stacked-wooden-pallets-stack-transportation-standard-size-128797792_jpg.rf.7b2bebd71aa93b1db5cdd89adbc3bd5b.jpg,train
dataset_1,train,0512,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0512_jpg.rf.83cb4be4684c1082775986c51dde01c8.jpg,train
dataset_1,test,IMG_20250729_083759,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083759_jpg.rf.216d5b52a9dda47b03df0991c6148514.jpg,train
dataset_1,train,IMG_20250813_135357,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135357_jpg.rf.132161f3dc54b044eb91e2d6ff8d54df.jpg,train
dataset_1,train,stack-wooden-pallets-barrow-16271817,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-wooden-pallets-barrow-16271817_jpg.rf.13ea565192b8756912fd13207f38ff61.jpg,train
dataset_1,train,IMG_20250813_095913,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_095913_jpg.rf.67a821b7f3202e5ff2f56f9d4455e7fb.jpg,train
dataset_1,test,CXCF2J,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/CXCF2J_jpg.rf.141c344a6bdc92f3c0dfe215b3397c15.jpg,train
dataset_1,train,wooden-euro-pallets-stacked-big-industrial-storehouse-wooden-euro-pallets-stacked-big-industrial-storehouse-173332482,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wooden-euro-pallets-stacked-big-industrial-storehouse-wooden-euro-pallets-stacked-big-industrial-storehouse-173332482_jpg.rf.29add7ad477e4fb9f4920ae984712702.jpg,train
dataset_1,val,IMG_20250813_135638,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135638_jpg.rf.3c01599d4c66852dea7032dacd239e21.jpg,train
dataset_1,train,IMG_20250804_141450,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250804_141450_jpg.rf.05861255d22ee29232d3201cb52f77d7.jpg,train
dataset_1,train,IMG_20250729_084312,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084312_jpg.rf.baca3ba5814776c0152310124f60693a.jpg,train
dataset_1,val,IMG_20250806_103910,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103910_jpg.rf.6779302482df58e1ed052483dc4d39c3.jpg,train
dataset_1,train,IMG_20250729_084335,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084335_jpg.rf.c50ce9f65ba4724b35ffbbeed3574250.jpg,train
dataset_1,train,IMG_20250729_085042,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085042_jpg.rf.204b8e727447e6f0db892f8ade5f0578.jpg,train
dataset_1,train,plastic-pallets-stacked-can-cause-accidents-factory-38453013,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/plastic-pallets-stacked-can-cause-accidents-factory-38453013_jpg.rf.1a2d6b782be8708038ac2cb5f02a622e.jpg,train
dataset_1,train,IMG_20250729_083626,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083626_jpg.rf.50dbea1e43f5dad0c471a942ab8ee9e0.jpg,train
dataset_1,train,C5C21K,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/C5C21K_jpg.rf.866b9930a04ec57bc1ead70f89cde182.jpg,train
dataset_1,val,IMG_20250729_084122,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084122_jpg.rf.2ecf8325d480432198aec47ea6cd4e83.jpg,train
dataset_1,val,IMG_20250729_084127,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084127_jpg.rf.fc695054be00cddc983584332cc37d03.jpg,train
dataset_1,train,0500,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0500_jpg.rf.e8b704c2867897f2e6a3081804d12a73.jpg,train
dataset_1,train,IMG_20250729_083847,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083847_jpg.rf.6fa0edcb6771b49a91beecc6d5f284ea.jpg,train
dataset_1,train,images57_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/images57_jpeg_jpg.rf.5127d8f4201ed84fb9b67a1e5403aae6.jpg,train
dataset_1,test,IMG_20250729_083636,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083636_jpg.rf.6ff9709f1d0879dbc724b6143ed3375a.jpg,train
dataset_1,train,0448,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0448_jpg.rf.504521072400bf4e9423f4d72863c94a.jpg,train
dataset_1,train,Where-to-Get-Pallets-for-Free-or-Cheap-Featured-Image,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/Where-to-Get-Pallets-for-Free-or-Cheap-Featured-Image_jpg.rf.dbe92855c33ad5a1fcae937f5a8ab877.jpg,train
dataset_1,train,IMG_20250729_084524,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084524_jpg.rf.eb68cb085b7511e8c5a545de7f520b24.jpg,train
dataset_1,train,IMG_20250729_083605,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083605_jpg.rf.8b77d36dcedbb84abaf061265915b645.jpg,train
dataset_1,test,IMG_20250729_133047,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_133047_jpg.rf.788e9c9b1ba0e9588d15d66920b2c541.jpg,train
dataset_1,test,IMG_20250729_085107,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085107_jpg.rf.831037fd53f1b220ac362f09e22f778a.jpg,train
dataset_1,test,0470,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0470_jpg.rf.6831a5c03228c4cbd7451256cb7bca49.jpg,train
dataset_1,train,B0EHAW,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/B0EHAW_jpg.rf.744970d9428682402a82ba3673484bb9.jpg,train
dataset_1,train,0452,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0452_jpg.rf.37719f92073388997efd01c78eeb4fc7.jpg,train
dataset_1,train,IMG_20250729_085113,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085113_jpg.rf.9c9b8957d81b5254122f57b106a4d550.jpg,train
dataset_1,val,IMG_20250729_083928,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083928_jpg.rf.d3fb708c1e29cdc45171617692ac3618.jpg,train
dataset_1,train,IMG_20250729_083512,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083512_jpg.rf.6e873c246f578d1abb38c684d5552248.jpg,train
dataset_1,train,IMG_20250729_084327,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084327_jpg.rf.07b22f71b6c663637c7ebb7881a14dc9.jpg,train
dataset_1,train,0546,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0546_jpg.rf.682b76e878d3cb46139c0436aa804850.jpg,train
dataset_1,train,images119_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/images119_jpeg_jpg.rf.07545711795ab7e7181346336d7cdada.jpg,train
dataset_1,train,IMG_20250729_084533,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084533_jpg.rf.d88d60160b95bb348eb8b3e0184f3ea1.jpg,train
dataset_1,train,IMG_20250806_104551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104551_jpg.rf.1e94ecdd3b3e4847b4f8705e6539fad1.jpg,train
dataset_1,test,0464,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0464_jpg.rf.8d19c4858ac1ba2cb0e49f20aa7ee532.jpg,train
dataset_1,test,IMG_20250729_084153,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084153_jpg.rf.78cb3b94eb5b3274352b054f2a8c387e.jpg,train
dataset_1,val,IMG_20250729_085036,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085036_jpg.rf.4fa9fd3494cee6b8ad0c0fcc7b90f0b0.jpg,train
dataset_1,train,IMG_20250813_135951,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135951_jpg.rf.87682b7c9db3ab8c92df38bbdda2c224.jpg,train
dataset_1,test,IMG_20250729_083753,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083753_jpg.rf.750147e84c64b70809011dab817ca11c.jpg,train
dataset_1,test,IMG_20250729_085121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085121_jpg.rf.2a5651abcd604494dbb51e51698c0039.jpg,train
dataset_1,train,IMG_20250806_104105,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104105_jpg.rf.a90a738f769f725e031b0a7e9239995f.jpg,train
dataset_1,val,IMG_20250729_083706,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083706_jpg.rf.1d18eb827727f82951a382d8cab0ff84.jpg,train
dataset_1,train,IMG_20250729_083648,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083648_jpg.rf.095c7cda216ba64eed9ada8dd146d632.jpg,train
dataset_1,val,IMG_20250729_084127,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084127_jpg.rf.68ef6905aaeb8e5680e43b3c1949adb3.jpg,train
dataset_1,train,IMG_20250806_104509,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104509_jpg.rf.a172c15a8abedfcc0e244d128f1a1884.jpg,train
dataset_1,train,IMG_20250729_083648,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083648_jpg.rf.540ad8d82b7efdc91a351f37570f4921.jpg,train
dataset_1,train,IMG_20250729_083626,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083626_jpg.rf.1d83c86f317d35e36a626b8b3b68a322.jpg,train
dataset_1,train,0498,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0498_jpg.rf.64c71816e7728aa2b8b53fefcca6e77d.jpg,train
dataset_1,train,IMG_20250813_135918,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135918_jpg.rf.1261f3c2ce7b62483432f9d4f8267a1f.jpg,train
dataset_1,train,0466,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0466_jpg.rf.4898d29a7353b03db6e9835dc0364fc2.jpg,train
dataset_1,val,0508,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0508_jpg.rf.62ecb8d29527d11f1d7f1fdbbcc10440.jpg,train
dataset_1,train,namesnack-pallet-business-names-6000x3376-20200729_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/namesnack-pallet-business-names-6000x3376-20200729_jpeg_jpg.rf.3a36b6ab271be8f450e4717b5aa2188a.jpg,train
dataset_1,train,IMG_20250729_083551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083551_jpg.rf.51a2622694eaebfdcc2b79b5083afa46.jpg,train
dataset_1,train,IMG_20250729_084631,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084631_jpg.rf.0cba29f3889591d4976c67fa3c134a01.jpg,train
dataset_1,test,0482,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0482_jpg.rf.7d71680e1ab9da1006673b634e6de994.jpg,train
dataset_1,test,IMG_20250813_100118,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_100118_jpg.rf.3407ecc16dd6bf3646896996533a455f.jpg,train
dataset_1,train,IMG_20250729_083835,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083835_jpg.rf.57154f5c5b66e9908b1cb0cf57235268.jpg,train
dataset_1,train,IMG_20250729_083540,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083540_jpg.rf.a5336d6522d645a4ce1ae588d7f2f548.jpg,train
dataset_1,train,IMG_20250813_135928,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135928_jpg.rf.789cd00962ab4261de66a160aefc5835.jpg,train
dataset_1,val,IMG_20250729_083706,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083706_jpg.rf.313a6449ea7c2f127f469c6bdb9d8e40.jpg,train
dataset_1,val,0494,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0494_jpg.rf.0bd0a3c89756b684a87506bc2a357ecf.jpg,train
dataset_1,val,IMG_20250813_140131,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140131_jpg.rf.736a842ab25798ccc8dd0678aaf0f5cb.jpg,train
