dataset,split,group,image,original_split
dataset_2,test,91c71ad9-IMG_20220927_164702,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/91c71ad9-IMG_20220927_164702_flipped_jpg.rf.64ed397bdadf05b4e77256d8e65bcdfb.jpg,test
dataset_2,train,train_2_640_aug_09,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_2_640_aug_09_combined_3_jpg.rf.1115c988bcc510a5c169a5dab87cac33.jpg,test
dataset_2,train,a337b01b-IMG_20220927_111533,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/a337b01b-IMG_20220927_111533_jpg.rf.b6869c715efcbf31a9fd36414cb990c5.jpg,test
dataset_2,test,4a5e0d5a-IMG_20220927_164855,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/4a5e0d5a-IMG_20220927_164855_jpg.rf.d2b9a0d76e24fd7bd5a525306c021aa8.jpg,test
dataset_2,train,ac362607-IMG_20220927_111450,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/ac362607-IMG_20220927_111450_flipped_jpg.rf.1f32bc92cf7551195453bdac90c1e2e0.jpg,test
dataset_2,train,train_3_640_aug_07,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_3_640_aug_07_combined_1_jpg.rf.d010a5efad7d4593e82847e869a8bd36.jpg,test
dataset_2,train,08f9b8c1-IMG_20220927_111232,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/08f9b8c1-IMG_20220927_111232_jpg.rf.af77fe384c5d97f14036addad147ef75.jpg,test
dataset_2,test,train_5_640_aug_03,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_5_640_aug_03_noise_jpg.rf.f8b03428619d93dda4a161cede49823a.jpg,test
dataset_2,train,ae173062-test_image_39,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/ae173062-test_image_39_flipped_jpg.rf.6be0cb7c2abf65bd73642159aec4042f.jpg,test
dataset_2,val,a4e87323-IMG_20220927_164838,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/a4e87323-IMG_20220927_164838_flipped_jpg.rf.be5e9bc84a10ae4ed07d1a769c92097f.jpg,test
dataset_2,val,9513b3ae-IMG_20220927_164643,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/9513b3ae-IMG_20220927_164643_flipped_jpg.rf.e5152e133610a32156a67d023d6089ef.jpg,test
dataset_2,train,a06e7caa-IMG_20220927_164832,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/a06e7caa-IMG_20220927_164832_flipped_jpg.rf.422e7f64730211214186d643693cf16d.jpg,test
dataset_2,train,6f12a8a5-test_image_12,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/6f12a8a5-test_image_12_flipped_jpg.rf.b0a2f25fb770822fdc4489582687d9ed.jpg,test
dataset_2,test,0a0544f0-IMG_20220927_111224,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/0a0544f0-IMG_20220927_111224_jpg.rf.e878b29273a5339c2d23d9ab6d835fae.jpg,test
dataset_2,train,062f4ce5-test_image_72,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/062f4ce5-test_image_72_jpg.rf.1ec90a5b3f0479c438c6dbcc13864b5b.jpg,test
dataset_2,val,a367ddf8-IMG_20220927_111222,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/a367ddf8-IMG_20220927_111222_flipped_jpg.rf.17851cee7089b227ce53b620a50c96e1.jpg,test
dataset_2,val,42633e86-test_image_33,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/42633e86-test_image_33_jpg.rf.c30ccdb9436e61fc0e571728598e50c6.jpg,test
dataset_2,train,train_4_640_aug_10,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_4_640_aug_10_combined_4_jpg.rf.a4d257a73680e93ecc2213df6e0f7100.jpg,test
dataset_2,train,6879ab63-test_image_69,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/6879ab63-test_image_69_flipped_jpg.rf.2b4f5fb7b995b812d4a9ee92e31dee49.jpg,test
dataset_2,train,f70603c2-IMG_20220927_111712,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/f70603c2-IMG_20220927_111712_flipped_jpg.rf.52a08fac9d01763e967cb63857d4be5f.jpg,test
dataset_2,val,c6ee14cb-IMG_20220927_111204,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/c6ee14cb-IMG_20220927_111204_jpg.rf.1f251b01c424c91a8a81b4cddebd01f5.jpg,test
dataset_2,train,0bdb9144-IMG_20220927_111525,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/0bdb9144-IMG_20220927_111525_jpg.rf.9dbbb4fe14b0756a3dc0abce1c4f292b.jpg,test
dataset_2,train,06827a8e-test_image_36,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/06827a8e-test_image_36_jpg.rf.8fd30b6543c08f494c182b91d6c54119.jpg,test
dataset_2,test,73a60210-test_image_85,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/73a60210-test_image_85_flipped_jpg.rf.a85759be4e580c554b052bb3b17de41b.jpg,test
dataset_2,train,18e64960-test_image_30,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/18e64960-test_image_30_flipped_jpg.rf.47006dc951c7dee8900ebbd63b3ca394.jpg,test
dataset_2,train,9f0b22fe-IMG_20220927_164857,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/9f0b22fe-IMG_20220927_164857_jpg.rf.f92d58ac911db35353b7f56d2b9fcb69.jpg,test
dataset_2,train,6393,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/6393_jpg.rf.c942efa77435cac941259cc1f4c1ccb6.jpg,test
