distance_m,ex_m,experiment,ey_m,height_error_m,pass,pass_rate,reprojection_rms_px,rotation_deg,rotation_p95_deg,sigma_px,tilt_error_deg,translation_m,translation_p95_m,view_angle_deg
2.0,0.10402200320795618,tilt_sensitivity,0.00849893108793659,,0,,2.9177718789708136,0.9793089864644173,,,1,0.1043686206722765,,
2.0,0.11365660445232928,tilt_sensitivity,0.023141091033836242,,0,,3.0596641520213863,2.24480791585907,,,1,0.11598850731805084,,
2.0,0.11089224947334198,tilt_sensitivity,0.026765676995928554,,0,,4.178383121409341,1.974601646204178,,,1,0.1140766955092419,,
2.0,0.10825285500847315,tilt_sensitivity,0.017544398888326977,,0,,3.0621794415825723,1.5552713814939239,,,1,0.10966533887167011,,
2.0,0.11514697289769149,tilt_sensitivity,0.013226523936708121,,0,,3.0147984461688875,0.48251408554318687,,,1,0.115904125478561,,
2.0,0.11892538333611302,tilt_sensitivity,0.002919178132224568,,0,,2.771457127070375,0.16711695128640258,,,1,0.1189612054520678,,
2.0,0.114146988564779,tilt_sensitivity,0.0036422231081596652,,0,,3.1037133654133093,0.4839496646678185,,,1,0.11420508214426099,,
2.0,0.12338202273164756,tilt_sensitivity,0.006142575606124097,,0,,1.9156833832996343,0.06737636158524651,,,1,0.12353483220707326,,
2.0,0.11784000334727796,tilt_sensitivity,0.01769744512610947,,0,,2.9420681955633587,0.8808371245682736,,,1,0.1191615120451152,,
2.0,0.10397182436046792,tilt_sensitivity,0.005607792401381916,,0,,1.695622832869515,0.24708341342306994,,,1,0.10412294462058297,,
2.0,0.12628882453282886,tilt_sensitivity,0.001856170806270113,,0,,2.347917763186581,0.15135491201553464,,,1,0.1263024646313194,,
2.0,0.10874281038575573,tilt_sensitivity,0.006111914945543433,,0,,3.323129900911566,0.34986192275766825,,,1,0.10891443575070286,,
2.0,0.11533150605470976,tilt_sensitivity,0.01196561636836934,,0,,3.272036691242357,0.9424124028298309,,,1,0.11595055956709542,,
2.0,0.11267954453813012,tilt_sensitivity,0.01997274891966403,,0,,2.589915915922708,0.9160743257222919,,,1,0.1144359666220738,,
2.0,0.11793703807748357,tilt_sensitivity,0.0017214656130311312,,0,,2.516666912397251,0.816527426994611,,,1,0.11794960107752234,,
2.0,0.10554460059863868,tilt_sensitivity,0.014626307778337535,,0,,2.5725158497698297,0.3876673262901136,,,1,0.10655323361941119,,
2.0,0.12026299054931755,tilt_sensitivity,0.003155069921450395,,0,,2.2990646145346236,0.4828245680365626,,,1,0.12030436967157296,,
2.0,0.11845896184956439,tilt_sensitivity,0.00228588239104121,,0,,2.1986581418856916,0.5806185339420438,,,1,0.11848101493818419,,
2.0,0.11507311926141828,tilt_sensitivity,0.001645664874800033,,0,,3.3073815642446207,0.3235121960698848,,,1,0.11508488601650846,,
2.0,0.10952478318174697,tilt_sensitivity,0.0059459030688929545,,0,,3.9238173806184493,0.5433194552863938,,,1,0.10968606061990445,,
2.0,0.11221016870755385,tilt_sensitivity,0.03566939469962117,,0,,2.4278380512711446,2.6272858412825144,,,1,0.11774305788289625,,
2.0,0.11923642255899991,tilt_sensitivity,0.009199860085153659,,0,,4.133878186052145,0.21869662451780414,,,1,0.11959081022492818,,
2.0,0.11140492033848082,tilt_sensitivity,0.007408078246934149,,0,,2.8239221012654387,0.6957049960385007,,,1,0.11165095565616963,,
2.0,0.11563268936698679,tilt_sensitivity,0.005881546349537259,,0,,1.8585334450715827,0.4594184302291353,,,1,0.11578217236562723,,
2.0,0.1049787359174954,tilt_sensitivity,0.010257802188593476,,0,,1.8255878948930624,0.8666343406812871,,,1,0.10547870638463269,,
2.0,0.10620326066186903,tilt_sensitivity,0.0013878854843399839,,0,,2.896093929951851,0.0951427579091444,,,1,0.106212328857485,,
2.0,0.12884134107127632,tilt_sensitivity,0.004214739492632567,,0,,3.7740191582344726,0.8645459129315611,,,1,0.12891026025121394,,
2.0,0.1104296166186256,tilt_sensitivity,0.02094968060750944,,0,,4.3479435400316655,1.6722385631306054,,,1,0.11239924085194387,,
2.0,0.10694676470240827,tilt_sensitivity,0.012465054966160682,,0,,2.2467588479926683,1.1860235455127395,,,1,0.10767073918025123,,
2.0,0.12250562491919914,tilt_sensitivity,0.0305962780783436,,0,,2.7786972762375743,2.3102877246760443,,,1,0.12626860405140636,,
2.0,0.1123282580959688,tilt_sensitivity,0.022251923368953805,,0,,2.9755469004609485,1.3451460301891416,,,1,0.11451107221789679,,
2.0,0.10306268510510286,tilt_sensitivity,0.002279164848575225,,0,,2.8017965359609263,0.0877228374511958,,,1,0.10308788315549297,,
2.0,0.1323583742795642,tilt_sensitivity,0.02972964101977397,,0,,3.274732143872123,2.2934217625055737,,,1,0.13565614913115376,,
2.0,0.10994854165410661,tilt_sensitivity,0.019637443313898127,,0,,2.1048761940393677,1.6716254769808643,,,1,0.11168845505141245,,
2.0,0.12877088996596897,tilt_sensitivity,0.002940258000198431,,0,,3.1110850574734616,0.36234082792523736,,,1,0.1288044534157706,,
2.0,0.11266835540194231,tilt_sensitivity,0.0023281546941689045,,0,,3.5322263995949954,0.02654218750276982,,,1,0.11269240707899696,,
2.0,0.10372045942988217,tilt_sensitivity,0.009634972381018729,,0,,2.857315546275016,0.4814743335485616,,,1,0.10416701203897916,,
2.0,0.1155287776214502,tilt_sensitivity,0.004058218276179927,,0,,3.975506274999151,0.45268893516265507,,,1,0.1156000328472428,,
2.0,0.10548077426378821,tilt_sensitivity,0.012318750784186937,,0,,3.6990733229162602,1.0062884117541273,,,1,0.10619767116171216,,
2.0,0.11196779799541012,tilt_sensitivity,0.0012452890379310438,,0,,3.7034035377240797,0.7855344376330606,,,1,0.11197472274012987,,
2.0,0.11353032416587006,tilt_sensitivity,0.0019471597903651687,,0,,2.8586335565300662,0.43190778015642195,,,1,0.11354702081717843,,
2.0,0.11516018638986902,tilt_sensitivity,0.003126362082633668,,0,,1.6955782572461018,0.06706873681403636,,,1,0.11520261572213152,,
2.0,0.11447820004520581,tilt_sensitivity,0.015137066765992368,,0,,3.520454367663851,1.0134433213056582,,,1,0.11547462524671068,,
2.0,0.10541541482462091,tilt_sensitivity,0.01829124018265186,,0,,2.577283127489829,1.3481043267198913,,,1,0.1069905563592711,,
2.0,0.1082168253343041,tilt_sensitivity,0.0223042644115179,,0,,4.044610298263548,1.6687680868445796,,,1,0.11049145440428497,,
2.0,0.12437327264158204,tilt_sensitivity,0.0013509629419569485,,0,,3.2393017541571276,0.2239335446245434,,,1,0.1243806096160002,,
2.0,0.1310317109065373,tilt_sensitivity,0.014162637559982531,,0,,4.119939465242866,0.7412639889273862,,,1,0.13179487685699243,,
2.0,0.11960376854371058,tilt_sensitivity,0.004695563421134537,,0,,2.675378075186349,0.7520979431873513,,,1,0.11969590538401632,,
2.0,0.12405139010716448,tilt_sensitivity,0.007205304320942226,,0,,2.870222590947529,0.6633742781645253,,,1,0.12426046755858154,,
2.0,0.11789683378987448,tilt_sensitivity,0.011878935626821512,,0,,2.8978096560560798,0.19829164010363343,,,1,0.11849376578243877,,
2.0,0.11918982286741464,tilt_sensitivity,0.004068786918110532,,0,,3.9007150163971342,0.20791600546243671,,,1,0.11925925080324237,,
2.0,0.12068826959736145,tilt_sensitivity,0.006044773308034252,,0,,3.1704847771382454,0.7462792904752007,,,1,0.12083955355243135,,
2.0,0.09149475499224358,tilt_sensitivity,0.02100581218837251,,0,,1.4310945360835199,2.1959357839014615,,,1,0.09387509966324328,,
2.0,0.10304446435360282,tilt_sensitivity,0.009107382999160654,,0,,2.3943444411142876,0.46784594673903257,,,1,0.10344615052777131,,
2.0,0.12376407405293155,tilt_sensitivity,0.02711390504415846,,0,,2.5327709804779146,2.2322727949986927,,,1,0.12669928915713444,,
2.0,0.1234153803546203,tilt_sensitivity,0.011417469288735873,,0,,3.797241671268873,0.8515260181529243,,,1,0.12394238465123553,,
2.0,0.1161097897043375,tilt_sensitivity,0.014985870001725635,,0,,3.4127923913295173,1.2667934484971113,,,1,0.11707288142389807,,
2.0,0.11332018151067813,tilt_sensitivity,0.003303102601127451,,0,,4.066661484290935,0.3068657309292746,,,1,0.11336831137670973,,
6.0,0.5904232784600767,tilt_sensitivity,0.007859690617189823,,0,,2.3641002572158643,1.4300090243289958,,,1,0.5904755900832338,,
6.0,0.5659248468480467,tilt_sensitivity,0.07875262095782602,,0,,2.832888740536874,6.845096950779578,,,1,0.5713780776226124,,
6.0,0.601074507255623,tilt_sensitivity,0.03991845535221422,,0,,2.3243563755034558,2.806161420325168,,,1,0.6023985776463094,,
6.0,0.6647046612265326,tilt_sensitivity,0.010258242344042318,,0,,4.021654054474877,1.1445934023538769,,,1,0.6647838131244387,,
6.0,0.7192217328430424,tilt_sensitivity,0.03426788130117123,,0,,4.26747043413442,4.106832795617549,,,1,0.7200376300462495,,
6.0,0.7109225838232671,tilt_sensitivity,0.03623854040261084,,0,,3.1836836693015154,3.1906077824292254,,,1,0.711845595617801,,
6.0,0.5826317540040282,tilt_sensitivity,0.09495359424423039,,0,,1.9759697073481879,7.931530729980892,,,1,0.5903185121895708,,
6.0,0.4926976396821061,tilt_sensitivity,0.06497053585335766,,0,,2.510968412513747,5.680707208639632,,,1,0.49696291076637794,,
6.0,0.6165563132054004,tilt_sensitivity,0.19864051859265353,,0,,0.8554141300954958,17.270950155530045,,,1,0.6477651912384564,,
6.0,0.629301318943499,tilt_sensitivity,0.030605139178870814,,0,,3.8574779800245196,2.6469638943864027,,,1,0.6300450972495426,,
6.0,0.5530448719701759,tilt_sensitivity,0.07730604607369795,,0,,3.439317809479397,6.567164462345829,,,1,0.5584217538492362,,
6.0,0.5694854264022382,tilt_sensitivity,0.03402745972212709,,0,,3.5111897284838247,2.6635808890191583,,,1,0.5705011120932895,,
6.0,0.5703998078806141,tilt_sensitivity,0.045632850154673894,,0,,2.699667214640225,2.6022800175260556,,,1,0.5722222451491032,,
6.0,0.5583748926865244,tilt_sensitivity,0.02523936294970125,,0,,2.82317769287722,1.8085856154980036,,,1,0.5589450296986229,,
6.0,0.5369911912000145,tilt_sensitivity,0.0588589131848723,,0,,2.749380010894128,7.584629984792457,,,1,0.5402072852967783,,
6.0,0.6100456344727547,tilt_sensitivity,0.10412095688281957,,0,,2.7949829616907556,8.606686311494428,,,1,0.6188673927437605,,
6.0,0.7287568685469896,tilt_sensitivity,0.013587581068890948,,0,,4.773178102846957,1.0639082746191377,,,1,0.7288835269188885,,
6.0,0.5749364957281236,tilt_sensitivity,0.013425421978873529,,0,,3.767825364544903,0.9088391332208801,,,1,0.5750932238128401,,
6.0,0.5458490881113764,tilt_sensitivity,0.015351918882869652,,0,,2.0865587925032516,2.742418741927793,,,1,0.5460649305763989,,
6.0,0.5788120313823732,tilt_sensitivity,0.005839377659691079,,0,,3.8457602878269133,0.46181889497339057,,,1,0.5788414860775287,,
6.0,0.6039219028958911,tilt_sensitivity,0.004797749875610612,,0,,3.827389721418622,0.2252365201497355,,,1,0.6039409600294245,,
6.0,0.5729243652105342,tilt_sensitivity,0.08245063918144115,,0,,2.968349564669924,7.2836687181503805,,,1,0.57882677560158,,
6.0,0.5551509489637647,tilt_sensitivity,0.04359248289736357,,0,,2.91320289347318,3.1868374180516525,,,1,0.5568598393676145,,
6.0,0.5939684153934337,tilt_sensitivity,0.015082624043513203,,0,,2.0048504945218015,1.6942349920307151,,,1,0.5941598808679568,,
6.0,0.7213361833781899,tilt_sensitivity,0.03526879829177936,,0,,3.9530883046681478,2.8651444274862,,,1,0.7221978797971923,,
6.0,0.5533839708368218,tilt_sensitivity,0.04022954469345953,,0,,2.782786096124327,3.2300957082012474,,,1,0.5548443344266674,,
6.0,0.6913113354908562,tilt_sensitivity,0.09249686853147167,,0,,2.859995387609632,8.695883815216177,,,1,0.6974718870795292,,
6.0,0.5182048704578062,tilt_sensitivity,0.05461278386367748,,0,,1.9581847902696143,4.593717027001077,,,1,0.5210747009091234,,
6.0,0.5761694467975209,tilt_sensitivity,0.007173876288047621,,0,,1.8914906392094712,0.5211761934430115,,,1,0.5762141059744698,,
6.0,0.5396663263615267,tilt_sensitivity,0.08616783460510667,,0,,2.2518412269650376,6.761368738076413,,,1,0.5465021862070443,,
6.0,0.5620183120665496,tilt_sensitivity,0.04023393437474932,,0,,2.926351068639789,2.631054649500925,,,1,0.5634566110832361,,
6.0,0.5476549678893248,tilt_sensitivity,0.049396277858624306,,0,,3.3626644111357544,5.086916080282265,,,1,0.5498781284249663,,
6.0,0.5900885168831786,tilt_sensitivity,0.012575603622310225,,0,,3.2903843008500986,1.953875276976504,,,1,0.5902225034373519,,
6.0,0.6065556499959115,tilt_sensitivity,0.05395676074248641,,0,,1.760438402148937,4.351522220678362,,,1,0.6089508096486814,,
6.0,0.6561698711722377,tilt_sensitivity,0.07023363725143629,,0,,3.796272723672733,5.8321306421529755,,,1,0.6599179218931377,,
6.0,0.5785273924403196,tilt_sensitivity,0.07054872514952837,,0,,2.8163864057335544,3.554001308485624,,,1,0.5828130630176535,,
6.0,0.6354656629685351,tilt_sensitivity,0.1447824497478163,,0,,2.1769539076153377,12.300229447183426,,,1,0.6517503867026232,,
6.0,0.5994279251945409,tilt_sensitivity,0.10094417215019126,,0,,3.2094292077227347,8.46695117283167,,,1,0.6078680476831461,,
6.0,0.5415270176449614,tilt_sensitivity,0.025535796048529426,,0,,4.339127915347269,2.8645251813577772,,,1,0.5421287556653662,,
6.0,0.679765143204917,tilt_sensitivity,0.04356368396002784,,0,,4.446459433214346,5.040603608483252,,,1,0.6811596321542921,,
6.0,0.5757537559264394,tilt_sensitivity,0.03931574740586621,,0,,4.093382002068471,2.3872022189886763,,,1,0.5770945463764875,,
6.0,0.4870933597912144,tilt_sensitivity,0.0006850728432503481,,0,,3.2349811753683633,1.0358307190691107,,,1,0.48709384155159874,,
6.0,0.5177778054471798,tilt_sensitivity,0.018218910867753686,,0,,2.3200129627414956,3.512268703500922,,,1,0.518098238297434,,
6.0,0.6227699544368557,tilt_sensitivity,0.07840564637144978,,0,,4.792229067644102,7.262521447799571,,,1,0.6276861170459389,,
6.0,0.5355628775722359,tilt_sensitivity,0.007231459400910763,,0,,3.7753723897218023,0.001118612131563168,,,1,0.5356116968835919,,
6.0,0.5322155398408626,tilt_sensitivity,0.08706205245564562,,0,,2.6667059617697375,8.202352754809738,,,1,0.5392895157759794,,
6.0,0.6079893356114603,tilt_sensitivity,0.04241450413774075,,0,,3.043773389775492,4.324393746939933,,,1,0.6094669985967373,,
6.0,0.5372053852198695,tilt_sensitivity,0.027459604374642718,,0,,1.7230209789469542,2.1869294279095755,,,1,0.5379067352075453,,
6.0,0.5729209165860061,tilt_sensitivity,0.04321378160830513,,0,,3.3006478472347394,3.330860363883687,,,1,0.5745483509528503,,
6.0,0.6079851972683237,tilt_sensitivity,0.021591004988266712,,0,,3.396333142684671,1.4281349537959898,,,1,0.6083684505246848,,
6.0,0.5774296568445108,tilt_sensitivity,0.18814260597635027,,0,,1.7876248316053491,16.812120578040123,,,1,0.6073077051932914,,
6.0,0.6348037454095428,tilt_sensitivity,0.055184840614210265,,0,,2.8229819226531108,6.925788103229792,,,1,0.6371978984739352,,
6.0,0.6206344642691519,tilt_sensitivity,0.02611817718725555,,0,,3.39593950562471,3.034630210650249,,,1,0.6211837871501815,,
6.0,0.6351237607400897,tilt_sensitivity,0.0583690932223044,,0,,3.269740500012159,4.344461518908105,,,1,0.6378002371434404,,
6.0,0.534397087190392,tilt_sensitivity,0.058121697462604954,,0,,4.830155448376666,4.760977095095598,,,1,0.5375484894532865,,
6.0,0.5758768510969308,tilt_sensitivity,0.033193324011947356,,0,,3.7727945492981974,2.0166932123163974,,,1,0.5768326831831555,,
6.0,0.566423490714075,tilt_sensitivity,0.03182405713380135,,0,,2.5796230720931836,2.891711196362536,,,1,0.5673167910834064,,
6.0,0.5532716777082429,tilt_sensitivity,0.08481728372653326,,0,,3.1378150994086265,7.708525010357221,,,1,0.5597352239879505,,
6.0,0.7366627581323506,tilt_sensitivity,0.07308502430362587,,0,,2.340402414280558,6.653679392739718,,,1,0.7402792986411437,,
6.0,0.5498092918134923,tilt_sensitivity,0.051961200816014755,,0,,2.904552371182965,5.627618994125783,,,1,0.5522591997918153,,
6.0,0.6002049799980389,tilt_sensitivity,0.10542099219772964,,0,,2.1076231592316934,9.417339366239446,,,1,0.6093928155224675,,
6.0,0.6242376366398483,tilt_sensitivity,0.02529231628599635,,0,,3.50618059081607,2.83078059381603,,,1,0.6247498125336367,,
6.0,0.5863738283737199,tilt_sensitivity,0.05322690112899833,,0,,3.1702886021733874,4.42907084036699,,,1,0.5887846546959667,,
6.0,0.5529127868322323,tilt_sensitivity,0.06268460051837765,,0,,3.407861394267072,4.397836481607811,,,1,0.5564547681390952,,
6.0,0.5685519832017611,tilt_sensitivity,0.09364065406214886,,0,,2.9448743037219294,9.189811645740718,,,1,0.5762117056220246,,
6.0,0.605585116991552,tilt_sensitivity,0.03790816232757882,,0,,1.5112944626556468,3.3040620974353203,,,1,0.6067704365678389,,
6.0,0.6424104520894938,tilt_sensitivity,0.018937560330380625,,0,,2.961800660727285,0.13634210214678433,,,1,0.6426895207991916,,
6.0,0.5955416316731972,tilt_sensitivity,0.010853066844333119,,0,,3.1745219380066922,0.23740899123160375,,,1,0.5956405158448355,,
6.0,0.6052866864750799,tilt_sensitivity,0.045204867888769984,,0,,3.560784046117081,3.0434340442789676,,,1,0.6069723658494041,,
6.0,0.5324886329251708,tilt_sensitivity,0.05896872817658855,,0,,2.3007754097134883,6.059866382628684,,,1,0.5357438334664074,,
6.0,0.6613561907085863,tilt_sensitivity,0.015218931413079246,,0,,3.5375421048413602,1.674668676226446,,,1,0.661531274288622,,
6.0,0.6483135606862174,tilt_sensitivity,0.023118816763463234,,0,,3.325357275970997,2.1978899030165167,,,1,0.6487256374294023,,
6.0,0.6190122635767255,tilt_sensitivity,0.08492639783537917,,0,,2.969605991845857,7.0288440451232646,,,1,0.6248109118026626,,
6.0,0.5580200909052362,tilt_sensitivity,0.03761620403078818,,0,,3.006959474397843,4.268385421076829,,,1,0.5592865103500834,,
6.0,0.520670269489707,tilt_sensitivity,0.04095611693197149,,0,,0.7014617354304483,3.6007959584638627,,,1,0.5222785971535014,,
6.0,0.5531071283120417,tilt_sensitivity,0.10341091280951997,,0,,3.626469029811393,8.28495194055921,,,1,0.5626911339959885,,
6.0,0.6650394321537023,tilt_sensitivity,0.0830830625887174,,0,,2.6485228076746425,6.591471987796126,,,1,0.6702091028988189,,
6.0,0.5992375716910532,tilt_sensitivity,0.11589421643127591,,0,,2.6677890179541,9.320225150927683,,,1,0.610341819580151,,
6.0,0.6521069337407646,tilt_sensitivity,0.05511013345305185,,0,,4.378969783326936,5.822301227735352,,,1,0.6544314936202223,,
6.0,0.5683024788691737,tilt_sensitivity,0.03855962269146359,,0,,2.3016674590073327,3.80240584417416,,,1,0.569609122110027,,
6.0,0.6260009415997088,tilt_sensitivity,0.11165291626577377,,0,,1.8279777916109679,10.611744827146822,,,1,0.6358801401163382,,
6.0,0.5880979413754899,tilt_sensitivity,0.016003779905471464,,0,,3.5585223555262577,1.1564678788710694,,,1,0.5883156547478164,,
6.0,0.5800800957829342,tilt_sensitivity,0.01333554012663524,,0,,2.672231306555371,1.2900670733583581,,,1,0.5802333618071329,,
6.0,0.5759048062073324,tilt_sensitivity,0.008606464803740787,,0,,3.1967047745684414,1.0892351750401588,,,1,0.5759691111935805,,
6.0,0.5351402871617497,tilt_sensitivity,0.07231199144809074,,0,,2.188233623121835,7.994099986804173,,,1,0.5400038435518294,,
6.0,0.585832523762079,tilt_sensitivity,0.07680648003667771,,0,,3.6017200976271626,7.0489603288359035,,,1,0.5908459877777553,,
6.0,0.5688989518738108,tilt_sensitivity,0.013201617690165096,,0,,2.222915691687121,1.3958182381625477,,,1,0.5690521067114661,,
6.0,0.5339792092644089,tilt_sensitivity,0.16154430529138855,,0,,2.2686566451420913,14.936295387481522,,,1,0.5578802366984519,,
6.0,0.45541912076785707,tilt_sensitivity,0.09859274675420077,,0,,2.2572779211393756,9.482274908471084,,,1,0.4659689960431981,,
6.0,0.6130563410046497,tilt_sensitivity,0.059402378878600226,,0,,2.9377429235085137,6.357350578353163,,,1,0.6159275280927506,,
6.0,0.5545541554915596,tilt_sensitivity,0.10745555318211747,,0,,0.8331492104858059,9.020306217167274,,,1,0.5648690178108831,,
6.0,0.5344805596541624,tilt_sensitivity,0.017248693421747237,,0,,2.241885619518792,2.37187292741487,,,1,0.5347588111223452,,
6.0,0.6108319290375981,tilt_sensitivity,0.043385521588062886,,0,,2.0004350105395723,3.0536203943363205,,,1,0.6123707610714783,,
6.0,0.53210957875228,tilt_sensitivity,0.05471556338355933,,0,,3.1456123638685836,5.542652044668074,,,1,0.5349153172945315,,
6.0,0.4718964815396127,tilt_sensitivity,0.1265864353698442,,0,,2.1190702521301854,12.008491289352321,,,1,0.4885799984742619,,
6.0,0.6241526734828247,tilt_sensitivity,0.009052331810760737,,0,,4.737890567961423,0.6278495529738848,,,1,0.6242183147961694,,
6.0,0.599540130553609,tilt_sensitivity,0.052850203688753414,,0,,3.347496654640297,4.056358641746613,,,1,0.6018650282033184,,
6.0,0.5524629426834133,tilt_sensitivity,0.03978772415067007,,0,,1.9660754969158856,3.7987365632250203,,,1,0.5538938219835154,,
6.0,0.6023235724992357,tilt_sensitivity,0.04887774829199867,,0,,3.428798214463695,4.933673986755309,,,1,0.6043035001274922,,
6.0,0.5176991625507785,tilt_sensitivity,0.03357578582860562,,0,,2.7939017147639302,3.3668830197399586,,,1,0.5187868119948558,,
2.0,0.21455984649970716,tilt_sensitivity,0.02425455660661949,,0,,5.88649937932383,1.7393904306311185,,,2,0.2159264023832232,,
2.0,0.19877313486052994,tilt_sensitivity,0.010459017054506982,,0,,5.19517254021513,0.9215305263884943,,,2,0.19904811021466365,,
2.0,0.22710766325567455,tilt_sensitivity,0.011002594720883928,,0,,5.102742032024003,1.2227179701174293,,,2,0.22737402622121308,,
2.0,0.2124533951944252,tilt_sensitivity,0.009102368428727324,,0,,5.078483794419244,0.5930092482630869,,,2,0.21264829705560986,,
2.0,0.2114291479851842,tilt_sensitivity,0.016288037154069908,,0,,6.339116714114338,0.9800917020055806,,,2,0.21205561716699062,,
2.0,0.2197928160960565,tilt_sensitivity,0.004119570486073224,,0,,5.857309489313896,0.5329733637826735,,,2,0.21983141920213461,,
2.0,0.23907464617280638,tilt_sensitivity,0.0048753728733390445,,0,,6.517251590184661,0.2964374351150241,,,2,0.2391243519663078,,
2.0,0.22742958147703263,tilt_sensitivity,0.012317723234019433,,0,,6.684822231386392,1.0438090508799576,,,2,0.2277629048736605,,
2.0,0.22620093434698463,tilt_sensitivity,0.005701976805181314,,0,,5.544322255426643,0.33590701466604855,,,2,0.22627278943552995,,
2.0,0.2246057828546899,tilt_sensitivity,0.009752531765131273,,0,,5.979285906074809,1.2676740602406653,,,2,0.22481741384420828,,
2.0,0.21679590856803688,tilt_sensitivity,0.013868929412945779,,0,,5.7385675908804,0.827547955607514,,,2,0.21723906917242553,,
2.0,0.22688637164890246,tilt_sensitivity,0.004989332694600296,,0,,6.827189682690258,0.1410278016934967,,,2,0.2269412238460463,,
2.0,0.21425404348692778,tilt_sensitivity,0.0007154598398542728,,0,,5.045606118105218,0.2420510805684728,,,2,0.21425523805331056,,
2.0,0.22595577808558787,tilt_sensitivity,0.006937686841130739,,0,,6.485358543980787,0.40473174952643376,,,2,0.22606225945294148,,
2.0,0.22823525688110324,tilt_sensitivity,0.02998232124985426,,0,,5.70517556360572,2.7597873459999107,,,2,0.23019615998342077,,
2.0,0.21996566313841726,tilt_sensitivity,0.019620914026679193,,0,,5.535464380219225,2.011379949185823,,,2,0.22083902107002285,,
2.0,0.22509430453915336,tilt_sensitivity,0.008358315297505284,,0,,6.101556745579202,1.085951272532526,,,2,0.22524943367426614,,
2.0,0.23132685121877294,tilt_sensitivity,0.026349802490871,,0,,7.134987256193294,2.6052562198698865,,,2,0.23282273124869107,,
2.0,0.24474845244496102,tilt_sensitivity,0.013553379151216868,,0,,5.5631349788274225,0.7653129804101582,,,2,0.2451234363756758,,
2.0,0.212275834846412,tilt_sensitivity,0.003794448162014039,,0,,5.649168103703114,0.08542821674751622,,,2,0.21230974517575824,,
2.0,0.22522063215286003,tilt_sensitivity,0.005643081258199602,,0,,6.811413504386196,0.8256950743773928,,,2,0.22529131699517524,,
2.0,0.22025328433436853,tilt_sensitivity,0.004864353103578446,,0,,5.584153938413797,0.2781001688993001,,,2,0.22030699306012164,,
2.0,0.2190644337180041,tilt_sensitivity,0.009183233459053823,,0,,5.420899116050784,0.6876418139272857,,,2,0.21925683090146428,,
2.0,0.22868241160120029,tilt_sensitivity,0.006150482699066184,,0,,6.440450270837205,0.25031095702178163,,,2,0.22876510619666693,,
2.0,0.21709756321120421,tilt_sensitivity,0.005263938740268169,,0,,6.067458032644828,0.19576867203923598,,,2,0.21716137088189535,,
2.0,0.22733812720730207,tilt_sensitivity,0.007289575567760748,,0,,7.5792560103778115,0.8031487697332693,,,2,0.2274549669584763,,
2.0,0.2319390050604606,tilt_sensitivity,0.012583324665063417,,0,,6.273353603945079,0.7990995583847109,,,2,0.23228009412789286,,
2.0,0.22882057999357697,tilt_sensitivity,0.011185693873059514,,0,,6.335741289926843,1.359261376485108,,,2,0.2290938182841666,,
2.0,0.22116751786586963,tilt_sensitivity,0.014958856511271353,,0,,5.45522453366292,0.3496203857785929,,,2,0.22167281824137702,,
2.0,0.22264204944316468,tilt_sensitivity,0.030107475966792627,,0,,6.748040174216428,2.8759018211844705,,,2,0.2246685164622395,,
2.0,0.2310098060524517,tilt_sensitivity,0.005020829341532817,,0,,6.593889576493003,0.17420971625506354,,,2,0.231064361639064,,
2.0,0.23707715472463775,tilt_sensitivity,0.020114426175312467,,0,,6.0879876735165,1.3146757587497575,,,2,0.2379289125614874,,
2.0,0.21766911925425259,tilt_sensitivity,0.01877452728001055,,0,,6.680128272695098,1.3704839041727155,,,2,0.21847729481918687,,
2.0,0.2072518130494081,tilt_sensitivity,0.018715747923720626,,0,,5.085256882031971,1.6838912122031786,,,2,0.20809515427469968,,
2.0,0.23241469685875393,tilt_sensitivity,0.014058854311109469,,0,,5.829388072036702,1.2733181340614408,,,2,0.23283952134568453,,
2.0,0.2201952389473787,tilt_sensitivity,0.020103459570855492,,0,,6.847512770732013,1.3001202495954374,,,2,0.2211110407505926,,
2.0,0.21699391877605745,tilt_sensitivity,0.024184762941152665,,0,,4.59984478588663,1.9124799944110293,,,2,0.2183374991711455,,
2.0,0.2157397023160088,tilt_sensitivity,0.036722481734079014,,0,,5.422080643730192,2.718573037471117,,,2,0.21884277420127415,,
2.0,0.2159635760945675,tilt_sensitivity,0.016947918410478442,,0,,5.033154593439987,1.3517525186350667,,,2,0.2166275562757478,,
2.0,0.22082839896875228,tilt_sensitivity,0.009780858531651549,,0,,4.1325212495788675,0.3530063086987525,,,2,0.2210448981196323,,
2.0,0.21933650800358073,tilt_sensitivity,0.006014419586947427,,0,,6.44140440524402,0.2820447415317915,,,2,0.21941895311520537,,
2.0,0.22638707746829745,tilt_sensitivity,0.007196428764562543,,0,,5.724409816865474,0.4230727732859805,,,2,0.22650142920432165,,
2.0,0.22245160347966908,tilt_sensitivity,0.009203475061778033,,0,,7.196519193433637,0.6957689733956443,,,2,0.22264190945077858,,
2.0,0.23656529770454604,tilt_sensitivity,0.01561251339122993,,0,,7.035182201803134,1.0435954805258234,,,2,0.2370799246086261,,
2.0,0.22684058130153284,tilt_sensitivity,0.013677223526936509,,0,,6.872970567380677,1.1066559556030597,,,2,0.2272525374305491,,
2.0,0.24756547649985605,tilt_sensitivity,4.9286724805718864e-05,,0,,6.43758710828269,0.4294644140399555,,,2,0.24756548140599494,,
